>> loading GameParams.old.txt (first object)
root.PCT038_AccountLevel6.saltpeter removed in first object
root.PCT038_AccountLevel6.brass removed in first object
root.PCT006_HEADBUTT.molybdenum removed in first object
root.PCT006_HEADBUTT.eventum_2 removed in first object
root.PCT006_HEADBUTT.eventum_1 removed in first object
root.PCT006_HEADBUTT.saltpeter removed in first object
root.PCT006_HEADBUTT.brass removed in first object
root.PCT123_05mln_credits.molybdenum removed in first object
root.PCT123_05mln_credits.eventum_2 removed in first object
root.PCT123_05mln_credits.eventum_1 removed in first object
root.PCT123_05mln_credits.saltpeter removed in first object
root.PCT123_05mln_credits.brass removed in first object
root.PCT042_AccountLevel10.molybdenum removed in first object
root.PCT042_AccountLevel10.eventum_2 removed in first object
root.PCT042_AccountLevel10.eventum_1 removed in first object
root.PCT042_AccountLevel10.saltpeter removed in first object
root.PCT042_AccountLevel10.brass removed in first object
root.PCT143_BDII_15.molybdenum removed in first object
root.PCT143_BDII_15.eventum_2 removed in first object
root.PCT143_BDII_15.eventum_1 removed in first object
root.PCT143_BDII_15.saltpeter removed in first object
root.PCT143_BDII_15.brass removed in first object
root.PCT116_CAMO_HALLOWEEN_15.molybdenum removed in first object
root.PCT116_CAMO_HALLOWEEN_15.eventum_2 removed in first object
root.PCT116_CAMO_HALLOWEEN_15.eventum_1 removed in first object
root.PCT116_CAMO_HALLOWEEN_15.saltpeter removed in first object
root.PCT116_CAMO_HALLOWEEN_15.brass removed in first object
root.PAES408_FREEDOM_CLEVELAND.peculiarity changed in second object (was default, is freedom)
root.PUSD503_Vampire.A1_Artillery.HP_BGM_2.armor.65580 changed in second object (was 3.0, is 6.0)
root.PUSD503_Vampire.A1_Artillery.HP_BGM_3.armor.65580 changed in second object (was 3.0, is 6.0)
root.PUSD503_Vampire.A1_Artillery.HP_BGM_1.armor.65580 changed in second object (was 3.0, is 6.0)
root.PUSD503_Vampire.A1_Artillery.HP_BGM_4.armor.65580 changed in second object (was 3.0, is 6.0)
root.PCT152_RANK_50RANKCAMO_GOLD2500_FlagJR_Hydra_5.molybdenum removed in first object
root.PCT152_RANK_50RANKCAMO_GOLD2500_FlagJR_Hydra_5.eventum_2 removed in first object
root.PCT152_RANK_50RANKCAMO_GOLD2500_FlagJR_Hydra_5.eventum_1 removed in first object
root.PCT152_RANK_50RANKCAMO_GOLD2500_FlagJR_Hydra_5.saltpeter removed in first object
root.PCT152_RANK_50RANKCAMO_GOLD2500_FlagJR_Hydra_5.brass removed in first object
root.PCT031_RANK_SILVER_08M.molybdenum removed in first object
root.PCT031_RANK_SILVER_08M.eventum_2 removed in first object
root.PCT031_RANK_SILVER_08M.eventum_1 removed in first object
root.PCT031_RANK_SILVER_08M.saltpeter removed in first object
root.PCT031_RANK_SILVER_08M.brass removed in first object
root.PCT025_RANK_SILVER_02M.molybdenum removed in first object
root.PCT025_RANK_SILVER_02M.eventum_2 removed in first object
root.PCT025_RANK_SILVER_02M.eventum_1 removed in first object
root.PCT025_RANK_SILVER_02M.saltpeter removed in first object
root.PCT025_RANK_SILVER_02M.brass removed in first object
root.PCT160_SpeedBooster_Mod_I_5_Wyv.molybdenum removed in first object
root.PCT160_SpeedBooster_Mod_I_5_Wyv.eventum_2 removed in first object
root.PCT160_SpeedBooster_Mod_I_5_Wyv.eventum_1 removed in first object
root.PCT160_SpeedBooster_Mod_I_5_Wyv.saltpeter removed in first object
root.PCT160_SpeedBooster_Mod_I_5_Wyv.brass removed in first object
root.PCT007_FIREPROOF.molybdenum removed in first object
root.PCT007_FIREPROOF.eventum_2 removed in first object
root.PCT007_FIREPROOF.eventum_1 removed in first object
root.PCT007_FIREPROOF.saltpeter removed in first object
root.PCT007_FIREPROOF.brass removed in first object
root.PCT092_PA_1.molybdenum removed in first object
root.PCT092_PA_1.eventum_2 removed in first object
root.PCT092_PA_1.eventum_1 removed in first object
root.PCT092_PA_1.saltpeter removed in first object
root.PCT092_PA_1.brass removed in first object
root.PASC004_St_Louis_1906.B2_152_50.HP_AGM_8.horizSector[0] changed in second object (was 2.0, is 0.0)
root.PASC004_St_Louis_1906.B2_152_50.HP_AGM_8.horizSector[1] changed in second object (was 110.0, is 111.0)
root.PASC004_St_Louis_1906.B1_152_50.HP_AGM_8.horizSector[0] changed in second object (was 2.0, is 0.0)
root.PASC004_St_Louis_1906.B1_152_50.HP_AGM_8.horizSector[1] changed in second object (was 110.0, is 111.0)
root.PASC004_St_Louis_1906.AB_ATBA.HP_AGS_2.horizSector[0] changed in second object (was 2.0, is 0.0)
root.PASC004_St_Louis_1906.AB_ATBA.HP_AGS_2.deadZone[0] removed in first object
root.PASC004_St_Louis_1906.AB_ATBA.HP_AGS_1.horizSector[1] changed in second object (was -2.0, is 0.0)
root.PASC004_St_Louis_1906.AB_ATBA.HP_AGS_1.deadZone[0] removed in first object
root.PCT153_CAMO_Commander_Day_15.molybdenum removed in first object
root.PCT153_CAMO_Commander_Day_15.eventum_2 removed in first object
root.PCT153_CAMO_Commander_Day_15.eventum_1 removed in first object
root.PCT153_CAMO_Commander_Day_15.saltpeter removed in first object
root.PCT153_CAMO_Commander_Day_15.brass removed in first object
root.PCT144_BDII_16.molybdenum removed in first object
root.PCT144_BDII_16.eventum_2 removed in first object
root.PCT144_BDII_16.eventum_1 removed in first object
root.PCT144_BDII_16.saltpeter removed in first object
root.PCT144_BDII_16.brass removed in first object
root.PCT085_RANK_CAMO_PACK_100_PA_14.molybdenum removed in first object
root.PCT085_RANK_CAMO_PACK_100_PA_14.eventum_2 removed in first object
root.PCT085_RANK_CAMO_PACK_100_PA_14.eventum_1 removed in first object
root.PCT085_RANK_CAMO_PACK_100_PA_14.saltpeter removed in first object
root.PCT085_RANK_CAMO_PACK_100_PA_14.brass removed in first object
root.PCT001_Test.molybdenum removed in first object
root.PCT001_Test.eventum_2 removed in first object
root.PCT001_Test.eventum_1 removed in first object
root.PCT001_Test.saltpeter removed in first object
root.PCT001_Test.brass removed in first object
root.PCQT490.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVPCOOP, is IDS_TASKRESTRICTION_FR_PVPCOOP)
root.PCY016_SonarSearchPremium.UKDD_10_Premium removed in first object
root.PCY016_SonarSearchPremium.UKDD_6_Premium removed in first object
root.PCY016_SonarSearchPremium.UKDD_7_Premium removed in first object
root.PCY016_SonarSearchPremium.UKDD_9_Premium removed in first object
root.PCT146_CAMO_Sparks_of_Victory_15.molybdenum removed in first object
root.PCT146_CAMO_Sparks_of_Victory_15.eventum_2 removed in first object
root.PCT146_CAMO_Sparks_of_Victory_15.eventum_1 removed in first object
root.PCT146_CAMO_Sparks_of_Victory_15.saltpeter removed in first object
root.PCT146_CAMO_Sparks_of_Victory_15.brass removed in first object
root.PCT988_RANK_BATTLE_SEASON9_BROOKLYN.molybdenum removed in first object
root.PCT988_RANK_BATTLE_SEASON9_BROOKLYN.eventum_2 removed in first object
root.PCT988_RANK_BATTLE_SEASON9_BROOKLYN.eventum_1 removed in first object
root.PCT988_RANK_BATTLE_SEASON9_BROOKLYN.saltpeter removed in first object
root.PCT988_RANK_BATTLE_SEASON9_BROOKLYN.brass removed in first object
root.PCQT537.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_CA_PVP, is IDS_TASKRESTRICTION_USCA_PVP)
root.PCQT536.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_CA_PVP, is IDS_TASKRESTRICTION_USCA_PVP)
root.PCQT535.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVP, is IDS_TASKRESTRICTION_US_PVP)
root.PCQT532.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVP, is IDS_TASKRESTRICTION_US_PVP)
root.PCQT531.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVP, is IDS_TASKRESTRICTION_US_PVP)
root.PCT089_2017_km_reward.molybdenum removed in first object
root.PCT089_2017_km_reward.eventum_2 removed in first object
root.PCT089_2017_km_reward.eventum_1 removed in first object
root.PCT089_2017_km_reward.saltpeter removed in first object
root.PCT089_2017_km_reward.brass removed in first object
root.PCT117_CAMO_REST_FIRE_15.molybdenum removed in first object
root.PCT117_CAMO_REST_FIRE_15.eventum_2 removed in first object
root.PCT117_CAMO_REST_FIRE_15.eventum_1 removed in first object
root.PCT117_CAMO_REST_FIRE_15.saltpeter removed in first object
root.PCT117_CAMO_REST_FIRE_15.brass removed in first object
root.PCT118_CAMO_BIRTHDAY_15.molybdenum removed in first object
root.PCT118_CAMO_BIRTHDAY_15.eventum_2 removed in first object
root.PCT118_CAMO_BIRTHDAY_15.eventum_1 removed in first object
root.PCT118_CAMO_BIRTHDAY_15.saltpeter removed in first object
root.PCT118_CAMO_BIRTHDAY_15.brass removed in first object
root.PCT098_AccountLevel14.molybdenum removed in first object
root.PCT098_AccountLevel14.eventum_2 removed in first object
root.PCT098_AccountLevel14.eventum_1 removed in first object
root.PCT098_AccountLevel14.saltpeter removed in first object
root.PCT098_AccountLevel14.brass removed in first object
root.PASX815_Bogue_Clone removed in second object
root.PCT068_AccountLevel12.molybdenum removed in first object
root.PCT068_AccountLevel12.eventum_2 removed in first object
root.PCT068_AccountLevel12.eventum_1 removed in first object
root.PCT068_AccountLevel12.saltpeter removed in first object
root.PCT068_AccountLevel12.brass removed in first object
root.PCT067_RANK_100RANKCAMO_SILVER5M_GOLD2500.molybdenum removed in first object
root.PCT067_RANK_100RANKCAMO_SILVER5M_GOLD2500.eventum_2 removed in first object
root.PCT067_RANK_100RANKCAMO_SILVER5M_GOLD2500.eventum_1 removed in first object
root.PCT067_RANK_100RANKCAMO_SILVER5M_GOLD2500.saltpeter removed in first object
root.PCT067_RANK_100RANKCAMO_SILVER5M_GOLD2500.brass removed in first object
root.PCT033_SILVER_NY_2017.molybdenum removed in first object
root.PCT033_SILVER_NY_2017.eventum_2 removed in first object
root.PCT033_SILVER_NY_2017.eventum_1 removed in first object
root.PCT033_SILVER_NY_2017.saltpeter removed in first object
root.PCT033_SILVER_NY_2017.brass removed in first object
root.PCT026_RANK_SILVER_03M.molybdenum removed in first object
root.PCT026_RANK_SILVER_03M.eventum_2 removed in first object
root.PCT026_RANK_SILVER_03M.eventum_1 removed in first object
root.PCT026_RANK_SILVER_03M.saltpeter removed in first object
root.PCT026_RANK_SILVER_03M.brass removed in first object
root.PVSC507_Nueve_de_Julio_1951.A_Hull.Cit.regeneratedHPPart changed in second object (was 0.1, is 0.33)
root.PVSC507_Nueve_de_Julio_1951.ShipAbilities.AbilitySlot2.abils[0][0] changed in second object (was PCY019_RLSSearch, is PCY002_RegenCrew)
root.PVSC507_Nueve_de_Julio_1951.ShipAbilities.AbilitySlot2.abils[0][1] changed in second object (was US_7_INDIANAPOLIS, is UK_CL)
root.PVSC507_Nueve_de_Julio_1951.ShipAbilities.AbilitySlot2.abils[1][0] changed in second object (was PCY020_RLSSearchPremium, is PCY010_RegenCrewPremium)
root.PVSC507_Nueve_de_Julio_1951.ShipAbilities.AbilitySlot2.abils[1][1] changed in second object (was US_7_INDIANAPOLIS_PREMIUM, is UK_CL_PREM)
root.PCT991_RANK_BATTLE_SEASON6_COMMANDANT.molybdenum removed in first object
root.PCT991_RANK_BATTLE_SEASON6_COMMANDANT.eventum_2 removed in first object
root.PCT991_RANK_BATTLE_SEASON6_COMMANDANT.eventum_1 removed in first object
root.PCT991_RANK_BATTLE_SEASON6_COMMANDANT.saltpeter removed in first object
root.PCT991_RANK_BATTLE_SEASON6_COMMANDANT.brass removed in first object
root.PCT114_RANK_CAMO_PACK_15.molybdenum removed in first object
root.PCT114_RANK_CAMO_PACK_15.eventum_2 removed in first object
root.PCT114_RANK_CAMO_PACK_15.eventum_1 removed in first object
root.PCT114_RANK_CAMO_PACK_15.saltpeter removed in first object
root.PCT114_RANK_CAMO_PACK_15.brass removed in first object
root.PCT040_AccountLevel8.molybdenum removed in first object
root.PCT040_AccountLevel8.eventum_2 removed in first object
root.PCT040_AccountLevel8.eventum_1 removed in first object
root.PCT040_AccountLevel8.saltpeter removed in first object
root.PCT040_AccountLevel8.brass removed in first object
root.PJSD026_Camo_Kamikaze.HullDefault.speedEffect changed in second object (was sfx/vehicles/WaterEffectsKamikaze.xml, is sfx/vehicles/WaterEffectsCamo_Kamikaze.xml)
root.PJSD026_Camo_Kamikaze.HullDefault.burnNodes[0][4] changed in second object (was sfx/vehicles/Kamikaze_Fire_V_01.xml, is sfx/vehicles/Camo_Kamikaze_Fire_V_01.xml)
root.PJSD026_Camo_Kamikaze.HullDefault.burnNodes[1][4] changed in second object (was sfx/vehicles/Kamikaze_Fire_V_02.xml, is sfx/vehicles/Camo_Kamikaze_Fire_V_02.xml)
root.PJSD026_Camo_Kamikaze.HullDefault.burnNodes[2][4] changed in second object (was sfx/vehicles/Kamikaze_Fire_V_03.xml, is sfx/vehicles/Camo_Kamikaze_Fire_V_03.xml)
root.PJSD026_Camo_Kamikaze.HullDefault.burnNodes[3][4] changed in second object (was sfx/vehicles/Kamikaze_Fire_V_04.xml, is sfx/vehicles/Camo_Kamikaze_Fire_V_04.xml)
root.PJSD026_Camo_Kamikaze.HullDefault.deathFoamEffect changed in second object (was sfx/NF_Kamikaze_foam_post_death.xml, is sfx/NF_Camo_Kamikaze_foam_post_death.xml)
root.PBGM080_4in_45_MkV.armor.65580 changed in second object (was 3.0, is 6.0)
root.PCT999_RANK_BATTLE_LEAGUE_TOP.molybdenum removed in first object
root.PCT999_RANK_BATTLE_LEAGUE_TOP.eventum_2 removed in first object
root.PCT999_RANK_BATTLE_LEAGUE_TOP.eventum_1 removed in first object
root.PCT999_RANK_BATTLE_LEAGUE_TOP.saltpeter removed in first object
root.PCT999_RANK_BATTLE_LEAGUE_TOP.brass removed in first object
root.PCT159_SonarSearch_Mod_I_5_RDragon.molybdenum removed in first object
root.PCT159_SonarSearch_Mod_I_5_RDragon.eventum_2 removed in first object
root.PCT159_SonarSearch_Mod_I_5_RDragon.eventum_1 removed in first object
root.PCT159_SonarSearch_Mod_I_5_RDragon.saltpeter removed in first object
root.PCT159_SonarSearch_Mod_I_5_RDragon.brass removed in first object
root.PCT998_RANK_BATTLE_LEAGUE_2.molybdenum removed in first object
root.PCT998_RANK_BATTLE_LEAGUE_2.eventum_2 removed in first object
root.PCT998_RANK_BATTLE_LEAGUE_2.eventum_1 removed in first object
root.PCT998_RANK_BATTLE_LEAGUE_2.saltpeter removed in first object
root.PCT998_RANK_BATTLE_LEAGUE_2.brass removed in first object
root.PCT140_BDII_12.molybdenum removed in first object
root.PCT140_BDII_12.eventum_2 removed in first object
root.PCT140_BDII_12.eventum_1 removed in first object
root.PCT140_BDII_12.saltpeter removed in first object
root.PCT140_BDII_12.brass removed in first object
root.PCT071_25_signals_IX.molybdenum removed in first object
root.PCT071_25_signals_IX.eventum_2 removed in first object
root.PCT071_25_signals_IX.eventum_1 removed in first object
root.PCT071_25_signals_IX.saltpeter removed in first object
root.PCT071_25_signals_IX.brass removed in first object
root.PCT064_RANK_CAMO_PACK_10.molybdenum removed in first object
root.PCT064_RANK_CAMO_PACK_10.eventum_2 removed in first object
root.PCT064_RANK_CAMO_PACK_10.eventum_1 removed in first object
root.PCT064_RANK_CAMO_PACK_10.saltpeter removed in first object
root.PCT064_RANK_CAMO_PACK_10.brass removed in first object
root.PCT070_1mln_credits.molybdenum removed in first object
root.PCT070_1mln_credits.eventum_2 removed in first object
root.PCT070_1mln_credits.eventum_1 removed in first object
root.PCT070_1mln_credits.saltpeter removed in first object
root.PCT070_1mln_credits.brass removed in first object
root.PCT002_DOUBLE_KILL.molybdenum removed in first object
root.PCT002_DOUBLE_KILL.eventum_2 removed in first object
root.PCT002_DOUBLE_KILL.eventum_1 removed in first object
root.PCT002_DOUBLE_KILL.saltpeter removed in first object
root.PCT002_DOUBLE_KILL.brass removed in first object
root.PRSC510_Stalingrad.A_Hull.armor.131128 removed in second object
root.PRSC510_Stalingrad.A_Hull.armor.262201 removed in second object
root.PRSC510_Stalingrad.A_Hull.armor.131130 changed in second object (was 140.0, is 0.0)
root.PRSC510_Stalingrad.A_Hull.armor.65600 changed in second object (was 15.0, is 70.0)
root.PRSC510_Stalingrad.A_Hull.armor.131127 changed in second object (was 125.0, is 0.0)
root.PRSC510_Stalingrad.A_Hull.armor.65639 changed in second object (was 70.0, is 15.0)
root.PRSC510_Stalingrad.A_Hull.armor.65597 removed in first object
root.PRSC510_Stalingrad.A_Hull.armor.131136 removed in first object
root.PRSC510_Stalingrad.A_Hull.Cas.maxHP changed in second object (was 8300.0, is 5300.0)
root.PRSC510_Stalingrad.A_Hull.Cas.volume changed in second object (was 6.39, is 3.3)
